15.97135,1,0.640346,0.9754372,-0.3844041,0.02511687,0.7457655,1.532612,-1.678087,0.1441827,-0.4380627,-0.7844034,-1.222157,-2.347829,-1.839463,0.5766531,0.3911715,-0.08139464,-0.5205079,0.766139,0.4066399,0.1916798,1.101661,-1.157548,0.2129804,-0.5636876,0.7260643,1.892735,1.359843,0.06005328,1.337952,-0.4222006
1.914483,0,0.7765431,0.814057,-0.4233891,-0.4432712,0.02147758,1.013751,0.6185998,0.8779903,-0.2080369,0.9464887,-1.219567,-0.03364053,-1.377495,-0.3821518,-0.5962481,0.09603152,0.685529,-1.361043,0.7558751,-0.1134235,0.03425379,-1.015917,0.5509283,0.590058,-0.6616115,0.04911325,-0.4701303,1.374835,-0.9295757,1.066972
1.768778,1,-0.876767,-0.6135224,-0.5675738,0.66216,1.822180,-1.090668,-0.3318656,3.675461,0.245808,1.138220,-0.4597343,-0.6180683,0.3654053,-1.365038,1.789894,-0.5999495,0.07116521,-1.106896,1.046765,0.0846883,0.8699009,-0.4862156,0.2331389,-0.890221,1.537108,0.3620787,-0.05175784,-0.1783899,0.9447754,1.774967
0.850323,0,0.2375820,0.7859162,-0.8967028,-0.8339338,-0.5823764,0.1874136,-0.5859513,0.476209,-0.6058003,-1.270332,0.8675275,-0.4834246,-0.1010839,0.9420437,-0.2348138,0.2621202,0.4586295,0.3885563,-1.539149,-0.5914468,-0.813673,-1.198466,0.7497493,-0.9831296,2.004596,-0.5707114,-0.235491,0.939004,0.3634077,0.5485754
0.6480161,1,0.4167875,0.8356885,1.545305,-1.029887,-1.238430,-0.7730188,0.3610252,2.397463,1.648399,0.5171852,-0.5834946,1.069337,-0.9135483,-0.9794274,1.053423,-0.5745383,0.9421126,1.821447,-0.6176853,0.05720867,-1.002391,1.555446,-2.050699,0.6630996,0.9774898,-0.8493517,-0.2231410,-1.106289,0.3597258,-0.05436467
0.6148843,1,0.1086275,0.4665686,-0.5763726,1.704131,0.3275072,-0.1211972,0.8853721,0.4505604,0.5887816,0.5504976,0.5517078,-1.104993,1.598373,-0.3391697,-0.5006777,-1.205231,-1.960054,-0.7694754,0.7144812,1.263739,0.1603489,-1.06259,1.716502,-0.2222816,0.7853629,-0.613482,1.263677,-1.800818,-1.588257,1.008698
0.545284,1,-0.7463894,-1.751946,0.285459,1.139211,0.80178,1.850199,0.3066301,-1.372904,-0.03249051,0.7477848,-0.8991276,0.2816860,1.541746,0.2219214,-0.4466419,1.807991,1.540987,1.761970,-0.9106351,0.1854289,-0.4429407,-0.1356272,0.1775512,-0.1209084,1.011095,0.9778248,0.9052676,-1.424336,-0.7334893,-0.05692325
0.2986094,0,1.202721,-0.4187073,-0.05735193,0.5948491,0.4432868,-0.1191545,0.08097645,0.1645867,0.3564852,0.7186709,-0.04880648,1.363158,-0.6124422,-1.659402,-0.2872386,0.9683834,-0.8349146,-0.5673414,0.786319,-0.334375,-0.4237433,-0.5998976,-0.7281369,-1.792881,-1.387982,-1.714177,-0.1915689,-0.9339565,0.2559535,-1.381944
0.04485918,0,1.375915,-0.2641132,0.887274,0.384187,0.05751801,-1.091734,0.8211979,2.296062,-0.4476957,-0.3046003,-3.681639,1.312776,-1.863699,-0.2044196,0.8885817,-0.3963045,0.5496116,0.1629438,-2.450485,-1.306901,0.3925106,1.112205,0.00555102,-1.462179,-1.299813,-2.768091,-0.1671613,-0.6997792,0.9285742,-1.561136
0.01717398,0,-0.4590724,0.4140486,0.8728612,1.376563,0.9673906,1.221949,2.884083,2.046937,-0.4677627,-0.5640763,0.6003122,-0.3440227,0.2189743,-0.1089618,0.8663636,0.01392015,-0.3881045,-1.436722,0.9653008,-0.1857674,-0.9222894,1.677554,1.161397,0.1148731,-0.4572387,0.9154218,-1.218645,-1.095739,-0.3368009,-0.1323524
