"failure","status","Covariates"
1.768778,1,-0.876767,-0.6135224,-0.5675738,0.66216,1.822180,-1.090668,-0.3318656,3.675461,0.245808,1.138220,-0.4597343,-0.6180683,0.3654053,-1.365038,1.789894,-0.5999495,0.07116521,-1.106896,1.046765,0.0846883,0.8699009,-0.4862156,0.2331389,-0.890221,1.537108,0.3620787,-0.05175784,-0.1783899,0.9447754,1.774967
0.545284,1,-0.7463894,-1.751946,0.285459,1.139211,0.80178,1.850199,0.3066301,-1.372904,-0.03249051,0.7477848,-0.8991276,0.2816860,1.541746,0.2219214,-0.4466419,1.807991,1.540987,1.761970,-0.9106351,0.1854289,-0.4429407,-0.1356272,0.1775512,-0.1209084,1.011095,0.9778248,0.9052676,-1.424336,-0.7334893,-0.05692325
0.04485918,0,1.375915,-0.2641132,0.887274,0.384187,0.05751801,-1.091734,0.8211979,2.296062,-0.4476957,-0.3046003,-3.681639,1.312776,-1.863699,-0.2044196,0.8885817,-0.3963045,0.5496116,0.1629438,-2.450485,-1.306901,0.3925106,1.112205,0.00555102,-1.462179,-1.299813,-2.768091,-0.1671613,-0.6997792,0.9285742,-1.561136
0.850323,0,0.2375820,0.7859162,-0.8967028,-0.8339338,-0.5823764,0.1874136,-0.5859513,0.476209,-0.6058003,-1.270332,0.8675275,-0.4834246,-0.1010839,0.9420437,-0.2348138,0.2621202,0.4586295,0.3885563,-1.539149,-0.5914468,-0.813673,-1.198466,0.7497493,-0.9831296,2.004596,-0.5707114,-0.235491,0.939004,0.3634077,0.5485754
0.6148843,1,0.1086275,0.4665686,-0.5763726,1.704131,0.3275072,-0.1211972,0.8853721,0.4505604,0.5887816,0.5504976,0.5517078,-1.104993,1.598373,-0.3391697,-0.5006777,-1.205231,-1.960054,-0.7694754,0.7144812,1.263739,0.1603489,-1.06259,1.716502,-0.2222816,0.7853629,-0.613482,1.263677,-1.800818,-1.588257,1.008698
0.2986094,0,1.202721,-0.4187073,-0.05735193,0.5948491,0.4432868,-0.1191545,0.08097645,0.1645867,0.3564852,0.7186709,-0.04880648,1.363158,-0.6124422,-1.659402,-0.2872386,0.9683834,-0.8349146,-0.5673414,0.786319,-0.334375,-0.4237433,-0.5998976,-0.7281369,-1.792881,-1.387982,-1.714177,-0.1915689,-0.9339565,0.2559535,-1.381944
0.01717398,0,-0.4590724,0.4140486,0.8728612,1.376563,0.9673906,1.221949,2.884083,2.046937,-0.4677627,-0.5640763,0.6003122,-0.3440227,0.2189743,-0.1089618,0.8663636,0.01392015,-0.3881045,-1.436722,0.9653008,-0.1857674,-0.9222894,1.677554,1.161397,0.1148731,-0.4572387,0.9154218,-1.218645,-1.095739,-0.3368009,-0.1323524
15.97135,1,0.640346,0.9754372,-0.3844041,0.02511687,0.7457655,1.532612,-1.678087,0.1441827,-0.4380627,-0.7844034,-1.222157,-2.347829,-1.839463,0.5766531,0.3911715,-0.08139464,-0.5205079,0.766139,0.4066399,0.1916798,1.101661,-1.157548,0.2129804,-0.5636876,0.7260643,1.892735,1.359843,0.06005328,1.337952,-0.4222006
0.6480161,1,0.4167875,0.8356885,1.545305,-1.029887,-1.238430,-0.7730188,0.3610252,2.397463,1.648399,0.5171852,-0.5834946,1.069337,-0.9135483,-0.9794274,1.053423,-0.5745383,0.9421126,1.821447,-0.6176853,0.05720867,-1.002391,1.555446,-2.050699,0.6630996,0.9774898,-0.8493517,-0.2231410,-1.106289,0.3597258,-0.05436467
1.914483,0,0.7765431,0.814057,-0.4233891,-0.4432712,0.02147758,1.013751,0.6185998,0.8779903,-0.2080369,0.9464887,-1.219567,-0.03364053,-1.377495,-0.3821518,-0.5962481,0.09603152,0.685529,-1.361043,0.7558751,-0.1134235,0.03425379,-1.015917,0.5509283,0.590058,-0.6616115,0.04911325,-0.4701303,1.374835,-0.9295757,1.066972
1.377376,1,1.983795,2.165007,1.262200,-1.009527,-1.846498,-0.1705264,-0.8853328,-0.2421507,-0.5250684,-0.3465999,-1.067280,-1.357255,1.531938,-0.2821284,0.3174667,0.5046263,-0.1025261,0.9298556,-1.395233,0.001868283,-1.188384,0.8711943,1.285565,-0.8167992,1.576515,0.4960633,-0.4363813,-0.2147459,-0.7689513,0.6163727
0.5048833,1,0.05131061,0.7743427,-1.438118,-0.1699037,0.8701642,-0.5086992,-0.4384183,-1.324264,1.306167,-0.2320531,-0.09592662,-0.3863369,1.358024,-0.8778445,-0.1292224,0.9613781,-0.6224075,-0.8893163,0.01123713,-0.1188800,-0.6610332,0.966614,-1.093971,0.5752723,1.722653,-0.3207522,0.7755245,-0.1247532,-1.168969,-0.540647
0.1754844,1,-0.4686802,-0.1617430,-0.294836,1.892752,-0.6057676,0.1906828,-1.181353,1.768457,0.7023118,-1.287596,-1.981422,-0.1298489,1.044859,-0.948915,0.6799492,-0.8568886,-0.3367114,0.05698304,0.05629839,1.286655,1.981352,-0.668763,0.2524195,0.9782026,0.1734899,-1.473341,-1.166512,0.4120917,-0.4020238,-1.238364
0.05029794,0,-1.027823,-1.479615,-0.06029902,0.892537,-0.7408429,-1.008276,0.5010718,-0.05924384,0.3335452,-0.484614,0.8875952,0.6662973,1.019683,-1.163445,-0.8448869,-1.845798,0.9555094,0.2660036,-2.040868,1.237247,0.2702636,-2.100143,2.463853,0.5118452,1.083559,-0.995784,-1.434075,-0.1454458,-1.178687,-0.5500616
1.771559,0,-1.285704,-0.1958538,-1.214563,-2.493692,1.041619,0.6448555,0.4005375,0.6599306,0.3465924,0.6368617,1.589055,-0.838548,0.3277544,0.2333958,-1.00971,0.7706698,-0.02982204,0.4491038,-0.9697248,0.7068502,0.8695686,-1.729657,0.642037,-0.4697913,0.6999029,-0.5164333,1.126388,-0.5503572,1.079768,1.475538
1.028727,0,-0.3788992,-0.2512343,-0.1113881,0.3446192,0.6236198,0.9693272,-0.3757980,-0.1789570,-0.007570465,0.5930854,-0.493639,-0.8655997,-0.1640316,-0.956873,0.1705581,-1.574997,-0.6931251,0.6080018,-0.2113682,0.6450799,1.086054,-0.1240095,-0.3867794,-1.298887,-0.1065299,1.262526,-0.379913,-1.239046,1.235093,-1.067663
0.6263053,0,1.835349,0.1202079,1.330289,1.284334,-0.6558006,0.5601828,-0.3868597,0.04275413,0.06266569,2.555092,1.557991,0.322509,0.3384834,0.8391951,1.148502,1.559334,0.02898365,-0.2947227,-0.3939785,-0.3757060,-0.07017948,0.53745,1.595246,-0.4257068,-0.6050745,-1.330855,-0.2072595,-1.504981,0.6044351,0.1357034
1.635389,1,-0.03811279,0.1065754,0.1248407,-0.5778301,-1.305774,-0.07329106,1.330086,-0.471841,-1.265868,-0.5072366,-1.720680,-0.2560771,0.483763,0.1337101,-0.6426936,1.055194,1.388092,1.277641,1.770867,-2.371687,0.7931957,0.1652231,-1.748459,0.4029842,0.08765096,0.842833,0.4282897,0.2521551,-1.006015,2.088376
0.6185496,1,0.2072672,0.2501663,0.3736716,-1.214873,-1.363768,0.3013169,1.065212,0.1147979,-0.1955632,0.3426255,0.2326163,0.06676335,-0.7805284,-0.9053358,1.172329,-0.1396843,0.09914282,-1.582775,2.276751,0.6161871,-0.8767538,-0.2623511,0.4802171,-0.6404693,0.5523568,0.7011649,0.2376641,-0.9462622,1.297739,0.9161189
0.2914898,0,1.553499,-1.113543,-2.021249,0.4627705,-0.480318,-0.4465146,0.5993408,0.03666419,-1.474354,0.2089819,-1.140716,-0.3951123,1.443603,-0.1506029,-0.5904157,-0.649657,0.1427348,0.3160462,-1.166308,0.1114674,-0.2373449,0.5828552,-0.3700669,0.9602557,0.3681566,-0.9025778,-0.05233963,-1.552280,0.3296621,-1.328378
0.03293095,0,1.200978,-0.6161635,-1.014316,-1.331078,0.2463823,-0.4493448,-1.322157,0.6193801,-1.101985,3.040897,-0.2352661,-0.1157897,-0.1204397,-1.352857,1.226902,1.557823,-0.0296125,-2.401788,-0.955797,1.027183,0.3370867,-0.7647934,1.005219,0.1230432,0.7302357,0.2329640,0.4185953,-1.510520,-0.5419983,-0.2485363
0.938348,0,0.7775379,-0.1471901,0.6991324,0.2375527,0.7392296,-0.1811524,0.2127584,0.04680185,-1.293329,-0.3396338,-0.7010165,-0.4749817,-1.365046,-0.4279251,-1.702797,-1.523263,0.9109901,-0.6903806,0.9356363,-1.764692,0.1139512,-0.2708713,0.69745,1.554259,1.021168,-0.2657603,0.3845702,0.9860436,0.2761834,0.755789
0.0642994,1,-0.7517055,-0.2646757,0.5973802,0.101857,-0.9934022,0.1554861,-0.73065,0.3417260,0.3820142,0.4584098,-0.4125097,-2.401740,-1.903704,-1.541543,-2.819994,-0.9616105,-0.7659808,1.043504,1.088239,-1.327982,-0.8082865,-0.3781706,0.8409878,0.5694377,0.6923208,0.1780366,2.719418,0.8431187,-1.093436,-0.8943832
0.320945,0,0.2393155,0.5980144,0.2750482,0.2651881,0.4670091,-1.126998,0.3554474,0.2485428,0.05648899,1.481217,0.352401,-0.03938729,-1.427178,0.5818614,0.4105731,-0.6192017,-1.940759,-1.025750,0.7352707,-1.168054,-0.3309861,1.660638,0.2587393,0.1188474,1.509657,0.649008,0.9714,-1.890253,1.037733,0.4398262
0.5859309,1,-0.7823995,-0.03577132,-0.1376776,-2.045511,0.967244,-1.015606,1.212772,-0.7355266,0.2983018,-0.3895524,-1.524171,-0.2052137,0.7465642,-0.02164629,0.9244682,-2.008574,-0.2052836,0.1597356,0.2628188,-1.353662,-1.156742,-0.1188597,-1.540430,-0.5479818,-2.175628,-0.7013766,-0.3699373,1.626156,0.1973959,-0.8511704
0.1594191,0,-0.9359603,0.2775594,-0.3484467,1.568295,-2.831386,0.7493655,-1.454469,1.546160,1.134522,-0.8998914,0.5648321,1.225553,-0.7122837,-0.9673219,0.6078704,-0.07677612,-1.423554,-0.5965104,1.069377,1.151359,-1.207499,0.7253233,0.5425161,-0.5519019,0.6460537,-0.4437471,0.4505751,1.497691,-1.282249,0.4877078
